MovieID,Title,Year,Genres,Language,Country,Total Views
2565,The King And I,1956,Musical,Spanish,Canada,94513
2566,Doug'S 1St Movie,1999,Animation|Children's,English,Italy,27570
2567,Edtv,1999,Comedy,German,UK,50084
2568,The Mod Squad,1999,Action|Crime,Italian,France,9544
2569,Among Giants,1998,Drama|Romance,Spanish,Canada,64562
2570,A Walk On The Moon,1999,Drama|Romance,Italian,India,20395
2571,The Matrix,1999,Action|Sci-Fi|Thriller,French,Italy,50172
2572,10 Things I Hate About You,1999,Comedy|Romance,French,USA,48787
2573,Tango,1998,Drama,Italian,Italy,41625
2574,The Out-Of-Towners,1999,Comedy,Italian,USA,26948
2575,The Dreamlife Of Angels (La Vie Rãªvã©E Des Anges),1998,Drama,French,France,17723
2576,"Love, Etc.",1996,Drama,Spanish,India,63694
2577,Metroland,1997,Comedy|Drama,German,UK,8519
2578,The Sticky Fingers Of Time,1997,Sci-Fi,Spanish,Italy,27109
2579,Following,1998,Drama,Spanish,UK,78591
2580,Go,1999,Crime,English,UK,41807
2581,Never Been Kissed,1999,Comedy|Romance,French,India,72016
2582,Twin Dragons (Shuang Long Hui),1992,Action|Comedy,French,France,48378
2583,Cookie'S Fortune,1999,Mystery,Spanish,Italy,99362
2584,Foolish,1999,Comedy,French,UK,5672
2585,The Lovers Of The Arctic Circle (Los Amantes Del Cã­Rculo Polar),1998,Drama|Romance,Italian,Italy,73919
2586,"Goodbye, Lover",1999,Comedy|Crime|Thriller,French,India,20956
2587,Life,1999,Comedy,English,India,19475
2588,Clubland,1998,Drama,French,UK,18078
2589,Friends & Lovers,1999,Comedy|Drama|Romance,Italian,Italy,73037
2590,Hideous Kinky,1998,Drama,Italian,UK,59344
2591,Jeanne And The Perfect Guy (Jeanne Et Le Garã§On Formidable),1998,Comedy|Romance,German,India,32342
2592,The Joyriders,1999,Drama,Italian,USA,3766
2593,The Monster (Il Mostro),1994,Comedy,English,India,58686
2594,Open Your Eyes (Abre Los Ojos),1997,Drama|Romance|Sci-Fi,Spanish,USA,64987
2595,Photographer (Fotoamator),1998,Documentary,German,France,48679
2596,Slc Punk!,1998,Comedy|Drama,German,Canada,32476
2597,Lost & Found,1999,Comedy|Romance,Spanish,India,31587
2598,Pushing Tin,1999,Comedy,German,Italy,46778
2599,Election,1999,Comedy,Italian,USA,41173
2600,Existenz,1999,Action|Sci-Fi|Thriller,Italian,UK,70964
2601,A Little Bit Of Soul,1998,Comedy,English,Canada,26911
2602,Mighty Peking Man (Hsing Hsing Wang),1977,Adventure|Sci-Fi,German,Canada,69903
2603,Nã´,1998,Drama,English,France,40478
2604,Let It Come Down: The Life Of Paul Bowles,1998,Documentary,English,Canada,60976
2605,Entrapment,1999,Crime|Thriller,German,Canada,6691
2606,Idle Hands,1999,Comedy|Horror,Spanish,UK,86521
2607,Get Real,1998,Drama,Italian,India,99334
2608,Heaven,1998,Thriller,German,Italy,75763
2609,The King Of Masks (Bian Lian),1996,Drama,German,Canada,81273
2610,Three Seasons,1999,Drama,Italian,India,13140
2611,The Winslow Boy,1998,Drama,Italian,Italy,15476
2612,Mildred Pierce,1945,Drama,English,Italy,47357
2613,Night Of The Comet,1984,Action|Horror|Sci-Fi,German,France,65104
2614,Chopping Mall (A.K.A. Killbots),1986,Action|Horror|Sci-Fi,English,India,15133
2615,My Science Project,1985,Adventure|Sci-Fi,English,Canada,18376
2616,Dick Tracy,1990,Action|Crime,English,Canada,74225
2617,The Mummy,1999,Action|Adventure|Horror|Thriller,Spanish,USA,8955
2618,The Castle,1997,Comedy,German,USA,24589
2619,Mascara,1999,Drama,Italian,Canada,46718
2620,This Is My Father,1998,Drama|Romance,Italian,Italy,64618
2621,Xiu Xiu: The Sent-Down Girl (Tian Yu),1998,Drama|Romance,English,France,70119
2622,A Midsummer Night'S Dream,1999,Comedy|Fantasy,Italian,Canada,33213
2623,Trippin',1999,Comedy,German,UK,32426
2624,After Life,1998,Drama,Spanish,France,50777
2625,Black Mask (Hak Hap),1996,Action,Italian,France,58563
2626,Edge Of Seventeen,1998,Comedy|Drama|Romance,French,Canada,74274
2627,Endurance,1998,Documentary|Drama,French,Italy,58491
2628,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Fantasy|Sci-Fi,French,UK,37881
2629,The Love Letter,1999,Comedy|Romance,Italian,Canada,51575
2630,Besieged (L' Assedio),1998,Drama,Spanish,UK,27298
2631,Frogs For Snakes,1998,Comedy|Film-Noir|Thriller,German,Canada,58107
2632,The Saragossa Manuscript (Rekopis Znaleziony W Saragossie),1965,Drama,English,India,73630
2633,The Mummy,1932,Horror|Romance,Spanish,France,48719
2634,The Mummy,1959,Horror,English,USA,38593
2635,The Mummy'S Curse,1944,Horror,German,Canada,80001
2636,The Mummy'S Ghost,1944,Horror,Italian,Canada,27731
2637,The Mummy'S Hand,1940,Horror,French,India,50483
2638,The Mummy'S Tomb,1942,Horror,French,India,32278
2639,Mommie Dearest,1981,Drama,French,UK,46231
2640,Superman,1978,Action|Adventure|Sci-Fi,English,UK,33136
2641,Superman Ii,1980,Action|Adventure|Sci-Fi,English,Canada,74754
2642,Superman Iii,1983,Action|Adventure|Sci-Fi,Spanish,Canada,3510
2643,Superman Iv: The Quest For Peace,1987,Action|Adventure|Sci-Fi,Italian,Canada,16795
2644,Dracula,1931,Horror,French,France,34160
2645,Dracula,1958,Horror,Italian,Canada,7186
2646,House Of Dracula,1945,Horror,English,Canada,99987
2647,House Of Frankenstein,1944,Horror,French,Italy,8141
2648,Frankenstein,1931,Horror,German,USA,40385
2649,Son Of Frankenstein,1939,Horror,German,UK,34864
2650,The Ghost Of Frankenstein,1942,Horror,German,Italy,58558
2651,Frankenstein Meets The Wolf Man,1943,Horror,Spanish,UK,93130
2652,The Curse Of Frankenstein,1957,Horror,German,France,79954
2653,Son Of Dracula,1943,Horror,Spanish,India,50757
2654,The Wolf Man,1941,Horror,English,UK,64531
2655,Howling Ii: Your Sister Is A Werewolf,1985,Horror,Italian,France,6095
2656,Tarantula,1955,Horror|Sci-Fi,English,Italy,78832
2657,The Rocky Horror Picture Show,1975,Comedy|Horror|Musical|Sci-Fi,Spanish,India,49564
2658,The Flying Saucer,1950,Sci-Fi,French,France,89806
2659,It Came From Hollywood,1982,Comedy|Documentary,English,Italy,33460
2660,The Thing From Another World,1951,Sci-Fi,Spanish,Italy,4607
2661,It Came From Outer Space,1953,Sci-Fi,Spanish,France,54147
2662,The War Of The Worlds,1953,Action|Sci-Fi|War,Italian,France,1763
2663,It Came From Beneath The Sea,1955,Sci-Fi,French,Italy,36830
2664,Invasion Of The Body Snatchers,1956,Horror|Sci-Fi,German,Canada,31945
2665,Earth Vs. The Flying Saucers,1956,Sci-Fi,French,Canada,9335
2666,It Conquered The World,1956,Sci-Fi,Spanish,France,21088
2667,The Mole People,1956,Sci-Fi,Italian,Italy,25794
2668,Swamp Thing,1982,Horror|Sci-Fi,Italian,India,43624
2669,Pork Chop Hill,1959,War,German,UK,49294
2670,"Run Silent, Run Deep",1958,War,German,UK,56660
2671,Notting Hill,1999,Comedy|Romance,Italian,France,19718
2672,The Thirteenth Floor,1999,Drama|Sci-Fi|Thriller,German,Italy,92521
2673,Eternity And A Day (Mia Eoniotita Ke Mia Mera ),1998,Drama,Spanish,India,99711
2674,The Loss Of Sexual Innocence,1999,Drama,German,India,51278
2675,Twice Upon A Yesterday,1998,Comedy|Drama|Romance,English,UK,58660
2676,Instinct,1999,Drama|Thriller,Italian,India,11554
2677,Buena Vista Social Club,1999,Documentary,Italian,India,4725
2678,Desert Blue,1999,Drama,German,Canada,13846
2679,Finding North,1999,Drama|Romance,French,Canada,62683
2680,Floating,1997,Drama,Spanish,USA,26349
2681,Free Enterprise,1998,Comedy|Romance|Sci-Fi,English,UK,58687
2682,Limbo,1999,Drama,French,France,5079
2683,Austin Powers: The Spy Who Shagged Me,1999,Comedy,Italian,Canada,5108
2684,Taxman,1999,Comedy|Drama,English,Canada,19404
2685,The Red Dwarf (Le Nain Rouge),1998,Comedy|Drama,Italian,USA,44174
2686,The Red Violin (Le Violon Rouge),1998,Drama|Mystery,French,Italy,71460
2687,Tarzan,1999,Animation|Children's,Spanish,India,33431
2688,The General'S Daughter,1999,Drama|Thriller,French,Canada,62491
2689,Get Bruce,1999,Documentary,Italian,France,55529
2690,An Ideal Husband,1999,Comedy,German,Canada,6752
2691,The Legend Of 1900 (Leggenda Del Pianista Sull'Oceano),1998,Drama,English,Canada,23183
2692,Run Lola Run (Lola Rennt),1998,Action|Crime|Romance,Spanish,UK,39592
2693,Trekkies,1997,Documentary,Italian,USA,1871
2694,Big Daddy,1999,Comedy,Spanish,USA,19913
2695,The Boys,1997,Drama,French,France,27544
2696,The Dinner Game (Le Dã®Ner De Cons),1998,Comedy,Spanish,France,38925
2697,My Son The Fanatic,1998,Comedy|Drama|Romance,Italian,France,49543
2698,Zone 39,1997,Sci-Fi,English,Italy,56700
2699,Arachnophobia,1990,Action|Comedy|Sci-Fi|Thriller,French,India,30676
2700,"South Park: Bigger, Longer And Uncut",1999,Animation|Comedy,English,USA,25163
2701,Wild Wild West,1999,Action|Sci-Fi|Western,French,USA,7119
2702,Summer Of Sam,1999,Drama,Spanish,USA,12473
2703,Broken Vessels,1998,Drama,Italian,Canada,32405
2704,The Lovers On The Bridge (Les Amants Du Pont-Neuf),1991,Drama|Romance,German,India,7780
2705,"Late August, Early September (Fin Aoã»T, Dã©But Septembre)",1998,Drama,Italian,Italy,18111
2706,American Pie,1999,Comedy,German,USA,22640
2707,Arlington Road,1999,Thriller,German,UK,90491
2708,An Autumn Tale (Conte D'Automne),1998,Romance,French,France,85333
2709,Muppets From Space,1999,Children's|Comedy,Spanish,Italy,3199
2710,The Blair Witch Project,1999,Horror,Italian,UK,71130
2711,My Life So Far,1999,Drama,French,Canada,84745
2712,Eyes Wide Shut,1999,Drama,German,UK,59247
2713,Lake Placid,1999,Horror|Thriller,Spanish,USA,64324
2714,The Wood,1999,Drama,French,India,78747
2715,The Velocity Of Gary,1998,Comedy|Romance,French,India,37332
2716,Ghostbusters,1984,Comedy|Horror,Italian,Canada,68405
2717,Ghostbusters Ii,1989,Comedy|Horror,Italian,UK,72028
2718,Drop Dead Gorgeous,1999,Comedy,English,Italy,70480
2719,The Haunting,1999,Horror|Thriller,Italian,Italy,35356
2720,Inspector Gadget,1999,Action|Adventure|Children's|Comedy,Italian,India,97145
2721,Trick,1999,Romance,Italian,UK,73581
2722,Deep Blue Sea,1999,Action|Sci-Fi|Thriller,English,India,6568
2723,Mystery Men,1999,Action|Adventure|Comedy,Italian,France,96408
2724,Runaway Bride,1999,Comedy|Romance,Italian,UK,19049
2725,Twin Falls Idaho,1999,Drama,German,India,6037
2726,The Killing,1956,Crime|Film-Noir,Spanish,UK,66037
2727,Killer'S Kiss,1955,Film-Noir,Spanish,USA,45986
2728,Spartacus,1960,Drama,Spanish,France,55751
2729,Lolita,1962,Drama,French,Italy,32979
2730,Barry Lyndon,1975,Drama,English,France,20094
2731,The 400 Blows (Les Quatre Cents Coups),1959,Drama,French,USA,16100
2732,Jules And Jim (Jules Et Jim),1961,Drama,English,Italy,4881
2733,Vibes,1988,Adventure|Comedy,English,UK,81759
2734,The Mosquito Coast,1986,Drama,Spanish,Canada,99954
2735,The Golden Child,1986,Action|Adventure|Comedy,Spanish,Canada,49258
2736,Brighton Beach Memoirs,1986,Comedy,French,Italy,78004
2737,Assassination,1987,Action,Spanish,Italy,56580
2738,Crimes Of The Heart,1986,Comedy|Drama,Spanish,Canada,37977
2739,The Color Purple,1985,Drama,English,USA,22162
2740,The Kindred,1986,Horror,French,Canada,24371
2741,No Mercy,1986,Action|Thriller,French,India,14807
2742,Mã©Nage (Tenue De Soirã©E),1986,Comedy|Drama,Spanish,India,13659
2743,Native Son,1986,Drama,French,Italy,65038
2744,Otello,1986,Drama,English,Canada,91771
2745,The Mission,1986,Drama,Spanish,France,36365
2746,Little Shop Of Horrors,1986,Comedy|Horror|Musical,French,USA,80768
2747,The Little Shop Of Horrors,1960,Comedy|Horror,German,France,32639
2748,Allan Quartermain And The Lost City Of Gold,1987,Action|Adventure,Spanish,France,8979
2749,The Morning After,1986,Drama|Mystery,Spanish,Italy,4944
2750,Radio Days,1987,Comedy|Drama,English,Italy,31083
2751,From The Hip,1987,Comedy,German,India,2211
2752,Outrageous Fortune,1987,Comedy|Mystery,English,Italy,37965
2753,The Bedroom Window,1987,Thriller,English,India,21490
2754,Deadtime Stories,1987,Horror,French,Italy,73504
2755,Light Of Day,1987,Drama,Italian,France,34455
2756,Wanted: Dead Or Alive,1987,Action,Italian,India,32643
2757,Frances,1982,Drama,German,UK,59571
2758,Plenty,1985,Drama,French,USA,52904
2759,Dick,1999,Comedy,English,USA,8362
2760,The Gambler (A Jã¡Tã©Kos),1997,Drama,German,France,60924
2761,The Iron Giant,1999,Animation|Children's,German,USA,77805
2762,The Sixth Sense,1999,Thriller,English,India,39452
2763,The Thomas Crown Affair,1999,Action|Thriller,English,USA,1183
2764,The Thomas Crown Affair,1968,Crime|Drama|Thriller,Italian,France,58591
2765,The Acid House,1998,Comedy|Drama,German,France,44914
2766,The Adventures Of Sebastian Cole,1998,Comedy|Drama,German,Italy,67996
2767,Illuminata,1998,Comedy,French,France,95001
2768,Stiff Upper Lips,1998,Comedy,Italian,India,83226
2769,The Yards,1999,Crime|Mystery,Spanish,Canada,24076
2770,Bowfinger,1999,Comedy,Italian,France,51356
2771,Brokedown Palace,1999,Drama,German,Canada,96411
2772,Detroit Rock City,1999,Comedy,English,France,33416
2773,Alice And Martin (Alice Et Martin),1998,Drama,Spanish,UK,2410
2774,Better Than Chocolate,1999,Comedy|Romance,Spanish,Canada,92640
2775,Head On,1998,Drama,German,India,97131
2776,"Marcello Mastroianni: I Remember Yes, I Remember",1997,Documentary,German,UK,23485
2777,Cobra,1925,Drama,German,Canada,48032
2778,Never Talk To Strangers,1995,Thriller,German,UK,34137
2779,Heaven Can Wait,1978,Comedy,French,France,47435
2780,The Raven,1963,Comedy|Horror,Spanish,UK,13437
2781,The Tingler,1959,Horror,German,Canada,5781
2782,Pit And The Pendulum,1961,Horror,English,USA,63618
2783,The Tomb Of Ligeia,1965,Horror,French,USA,26522
2784,The Masque Of The Red Death,1964,Horror,English,Italy,27402
2785,Tales Of Terror,1962,Horror,Italian,France,23340
2786,Haunted Honeymoon,1986,Comedy,Italian,USA,78603
2787,Cat'S Eye,1985,Horror,German,Italy,77935
2788,And Now For Something Completely Different,1971,Comedy,Spanish,Italy,69724
2789,Damien: Omen Ii,1978,Horror,German,India,79259
2790,The Final Conflict (A.K.A. Omen Iii: The Final Conflict),1981,Horror,French,Italy,28899
2791,Airplane!,1980,Comedy,German,India,25853
2792,Airplane Ii: The Sequel,1982,Comedy,French,Canada,85564
2793,An American Werewolf In Paris,1997,Comedy|Horror,French,France,67458
2794,European Vacation,1985,Comedy,Italian,UK,64594
2795,Vacation,1983,Comedy,English,UK,92926
2796,Funny Farm,1988,Comedy,Italian,Italy,2101
2797,Big,1988,Comedy|Fantasy,English,Canada,13913
2798,Problem Child,1990,Comedy,German,Canada,8274
2799,Problem Child 2,1991,Comedy,Italian,France,95260
2800,Little Nemo: Adventures In Slumberland,1992,Animation|Children's,German,Italy,85418
2801,Oscar And Lucinda (A.K.A. Oscar & Lucinda),1997,Drama|Romance,Italian,Canada,39683
2802,Tequila Sunrise,1988,Action|Romance|Thriller,Spanish,India,63414
2803,The Pelican Brief,1993,Thriller,Italian,India,96138
2804,A Christmas Story,1983,Comedy|Drama,Italian,France,2829
2805,Mickey Blue Eyes,1999,Comedy|Romance,Italian,France,75277
2806,Teaching Mrs. Tingle,1999,Comedy|Thriller,German,India,18699
2807,Universal Soldier: The Return,1999,Action|Sci-Fi,Spanish,France,63965
2808,Universal Soldier,1992,Action|Sci-Fi,Italian,India,44609
2809,Love Stinks,1999,Comedy,Spanish,Italy,4547
2810,Perfect Blue,1997,Animation|Mystery,English,India,18923
2811,With Friends Like These...,1998,Comedy,English,Italy,10527
2812,In Too Deep,1999,Action|Thriller,Italian,Canada,26201
2813,The Source,1999,Documentary,Italian,India,2079
2814,The Bat,1959,Horror,French,UK,39611
2815,Iron Eagle,1986,Action|War,German,UK,22106
2816,Iron Eagle Ii,1988,Action|War,German,UK,3570
2817,Aces: Iron Eagle Iii,1992,Action|War,English,Canada,9865
2818,Iron Eagle Iv,1995,Action|War,Italian,Italy,48273
2819,Three Days Of The Condor,1975,Thriller,German,Italy,47872
2820,Hamlet,1964,Drama,French,Canada,18579
2821,Male And Female,1919,Adventure|Drama,English,France,38473
2822,Medicine Man,1992,Adventure|Romance,Spanish,USA,53700
2823,"The Spiders (Die Spinnen, 1. Teil: Der Goldene See)",1919,Action|Drama,English,France,17851
2824,On The Ropes,1999,Documentary,French,UK,42643
2825,Rosie,1998,Drama,English,Canada,67861
2826,The 13Th Warrior,1999,Action|Horror|Thriller,Spanish,India,81034
2827,The Astronaut'S Wife,1999,Sci-Fi|Thriller,Spanish,India,62248
2828,Dudley Do-Right,1999,Children's|Comedy,German,Italy,40184
2829,The Muse,1999,Comedy|Drama,English,USA,46905
2830,Cabaret Balkan (Bure Baruta),1998,Drama,French,UK,2846
2831,A Dog Of Flanders,1999,Drama,Italian,Canada,86793
2832,The Lost Son,1999,Drama,German,UK,75735
2833,Lucie Aubrac,1997,Romance|War,English,France,50720
2834,The Very Thought Of You,1998,Comedy|Romance,German,UK,19896
2835,Chill Factor,1999,Action|Thriller,Spanish,Canada,22960
2836,Outside Providence,1999,Comedy,Italian,India,45446
2837,Bedrooms & Hallways,1998,Comedy|Romance,English,Italy,60613
2838,I Woke Up Early The Day I Died,1998,Comedy,French,UK,7058
2839,West Beirut (West Beyrouth),1998,Drama,Italian,USA,37439
2840,Stigmata,1999,Thriller,German,France,61942
2841,Stir Of Echoes,1999,Thriller,Italian,UK,54294
2842,Best Laid Plans,1999,Crime|Drama,Spanish,India,60670
2843,"Black Cat, White Cat (Crna Macka, Beli Macor)",1998,Comedy|Romance,Spanish,France,90925
2844,The Minus Man,1999,Drama|Mystery,Italian,UK,41237
2845,White Boys,1999,Drama,English,USA,12044
2846,The Adventures Of Milo And Otis,1986,Children's,French,UK,68685
2847,Only Angels Have Wings,1939,Drama,English,Canada,43040
2848,Othello,1952,Drama,Spanish,India,26335
2849,Queens Logic,1991,Comedy|Drama,German,India,39636
2850,Public Access,1993,Drama|Thriller,Spanish,Italy,29358
2851,Saturn 3,1979,Adventure|Sci-Fi|Thriller,Spanish,Italy,37589
2852,A Soldier'S Story,1984,Drama,French,India,63928
2853,"Communion (A.K.A. Alice, Sweet Alice/Holy Terror)",1977,Horror,French,India,15717
2854,Don'T Look In The Basement!,1973,Horror,German,UK,12572
2855,Nightmares,1983,Horror,Italian,UK,2055
2856,I Saw What You Did,1965,Thriller,Italian,USA,53173
2857,Yellow Submarine,1968,Animation|Musical,French,UK,67588
2858,American Beauty,1999,Comedy|Drama,French,India,26630
2859,Stop Making Sense,1984,Documentary,English,UK,54324
2860,Blue Streak,1999,Comedy,Spanish,India,28653
2861,For Love Of The Game,1999,Comedy|Drama,Italian,Canada,76466
2862,Caligula,1980,Drama,English,India,76903
2863,A Hard Day'S Night,1964,Comedy|Musical,English,Canada,56812
2864,Splendor,1999,Comedy,French,India,54772
2865,Sugar Town,1999,Comedy,Italian,India,16368
2866,The Buddy Holly Story,1978,Drama,German,India,28293
2867,Fright Night,1985,Comedy|Horror,English,USA,32957
2868,Fright Night Part Ii,1989,Horror,Italian,UK,62187
2869,The Separation (La Sã©Paration),1994,Drama,Italian,Canada,14274
2870,Barefoot In The Park,1967,Comedy,French,France,66721
2871,Deliverance,1972,Adventure|Thriller,German,Italy,44718
2872,Excalibur,1981,Action|Drama|Fantasy|Romance,Spanish,UK,72735
2873,Lulu On The Bridge,1998,Drama|Mystery|Romance,French,UK,22459
2874,The Pajama Game,1957,Comedy,Spanish,USA,36665
2875,Sommersby,1993,Drama|Mystery|Romance,English,UK,5060
2876,Thumbelina,1994,Animation|Children's,German,USA,49005
2877,Tommy,1975,Drama|Musical,French,France,1856
2878,Hell Night,1981,Horror,Italian,Canada,1162
2879,Operation Condor (Feiying Gaiwak),1990,Action|Adventure|Comedy,Spanish,UK,89978
2880,Operation Condor 2 (Longxiong Hudi),1990,Action|Adventure|Comedy,English,Italy,92968
2881,Double Jeopardy,1999,Action|Thriller,French,Canada,92898
2882,Jakob The Liar,1999,Drama,French,Italy,11624
2883,Mumford,1999,Comedy,Spanish,UK,6925
2884,Dog Park,1998,Comedy|Romance,Spanish,USA,71512
2885,Guinevere,1999,Drama|Romance,French,Canada,49519
2886,The Adventures Of Elmo In Grouchland,1999,Children's|Comedy,German,France,64577
2887,Simon Sez,1999,Drama,English,UK,24054
2888,Drive Me Crazy,1999,Comedy|Romance,Italian,USA,55868
2889,"Mystery, Alaska",1999,Comedy,French,USA,6488
